peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Data discovery-focused products,Flexibility,13,Phocas,,5.42445687,5.009649153,8,,2,
Data discovery-focused products,Flexibility,13,Pyramid A.OS,,5.42445687,4.95018924,9,,2,
Data discovery-focused products,Flexibility,13,Qlik Sense,,5.42445687,5.529839346,5,,2,
Data discovery-focused products,Flexibility,13,QlikView,,5.42445687,5.58484939,4,,2,
Data discovery-focused products,Flexibility,13,SAP Analytics Cloud,,5.42445687,3.884041173,10,,2,
Data discovery-focused products,Flexibility,13,Sisense,,5.42445687,5.09906345,7,,2,
Data discovery-focused products,Flexibility,13,Tableau,,5.42445687,5.469033009,6,,2,
Data discovery-focused products,Flexibility,13,Yellowfin,,5.42445687,6.370193188,3,,2,
Data discovery-focused products,Ease of use,14,Dimensional Insight,,6.844961747,4.882450737,9,,2,
Data discovery-focused products,Ease of use,14,Dundas,,6.844961747,4.16995717,11,,2,
Data discovery-focused products,Ease of use,14,MS Power BI,,6.844961747,6.590894055,6,,2,
Data discovery-focused products,Ease of use,14,Phocas,,6.844961747,9.648092951,1,,2,
Data discovery-focused products,Ease of use,14,Pyramid A.OS,,6.844961747,8.602474649,3,,2,
Data discovery-focused products,Ease of use,14,Qlik Sense,,6.844961747,5.937507,8,,2,
Data discovery-focused products,Ease of use,14,QlikView,,6.844961747,6.281497173,7,,2,
Data discovery-focused products,Ease of use,14,SAP Analytics Cloud,,6.844961747,4.743231529,10,,2,
Data discovery-focused products,Ease of use,14,Sisense,,6.844961747,8.767074112,2,,2,
Data discovery-focused products,Ease of use,14,Tableau,,6.844961747,8.353048308,4,,2,
Data discovery-focused products,Ease of use,14,Yellowfin,,6.844961747,7.318351535,5,,2,
Data discovery-focused products,Sales experience,15,Dimensional Insight,,7.215924446,8.331019678,5,,2,
Data discovery-focused products,Sales experience,15,Dundas,,7.215924446,8.729162732,3,,2,
Data discovery-focused products,Sales experience,15,MS Power BI,,7.215924446,5.586165197,8,,2,
Data discovery-focused products,Sales experience,15,Phocas,,7.215924446,9.276712047,1,,2,
Data discovery-focused products,Sales experience,15,Pyramid A.OS,,7.215924446,8.870770314,2,,2,
Data discovery-focused products,Sales experience,15,Qlik Sense,,7.215924446,5.167517507,11,,2,
Data discovery-focused products,Sales experience,15,QlikView,,7.215924446,5.405784809,9,,2,
Data discovery-focused products,Sales experience,15,SAP Analytics Cloud,,7.215924446,5.908811739,7,,2,
Data discovery-focused products,Sales experience,15,Sisense,,7.215924446,8.296472901,6,,2,
Data discovery-focused products,Sales experience,15,Tableau,,7.215924446,5.362049134,10,,2,
Data discovery-focused products,Sales experience,15,Yellowfin,,7.215924446,8.440702845,4,,2,
Data discovery-focused products,Query performance,16,Dimensional Insight,,6.001856872,7.029050131,3,,2,
Data discovery-focused products,Query performance,16,Dundas,,6.001856872,6.096726064,7,,2,
Data discovery-focused products,Query performance,16,MS Power BI,,6.001856872,6.366287977,5,,2,
Data discovery-focused products,Query performance,16,Phocas,,6.001856872,7.683720508,2,,2,
Data discovery-focused products,Query performance,16,Pyramid A.OS,,6.001856872,10,1,,2,
Data discovery-focused products,Query performance,16,Qlik Sense,,6.001856872,7.011357805,4,,2,
Data discovery-focused products,Query performance,16,QlikView,,6.001856872,6.362898974,6,,2,
Data discovery-focused products,Query performance,16,SAP Analytics Cloud,,6.001856872,4.672249794,8,,2,
Data discovery-focused products,Query performance,16,Sisense,,6.001856872,4.232054184,9,,2,
Data discovery-focused products,Query performance,16,Tableau,,6.001856872,3.575055009,10,,2,
Data discovery-focused products,Query performance,16,Yellowfin,,6.001856872,2.991025143,11,,2,
Data discovery-focused products,Performance satisfaction,17,Dimensional Insight,,7.695006188,10,1,,2,
Data discovery-focused products,Performance satisfaction,17,Dundas,,7.695006188,7.579113924,7,,2,
Data discovery-focused products,Performance satisfaction,17,MS Power BI,,7.695006188,7.986272063,6,,2,
Data discovery-focused products,Performance satisfaction,17,Phocas,,7.695006188,9.821993671,2,,2,
Data discovery-focused products,Performance satisfaction,17,Pyramid A.OS,,7.695006188,9.74465299,3,,2,
Data discovery-focused products,Performance satisfaction,17,Qlik Sense,,7.695006188,9.210299194,4,,2,
Data discovery-focused products,Performance satisfaction,17,QlikView,,7.695006188,8.513647152,5,,2,
Data discovery-focused products,Performance satisfaction,17,SAP Analytics Cloud,,7.695006188,5.644080417,9,,2,
Data discovery-focused products,Performance satisfaction,17,Sisense,,7.695006188,5.443037975,10,,2,
Data discovery-focused products,Performance satisfaction,17,Tableau,,7.695006188,4.762811847,11,,2,
Data discovery-focused products,Performance satisfaction,17,Yellowfin,,7.695006188,5.93915884,8,,2,
Data discovery-focused products,Innovation,18,Dimensional Insight,,6.383401235,4.941609304,10,,1,
Data discovery-focused products,Innovation,18,Dundas,,6.383401235,5.553735545,9,,1,
Data discovery-focused products,Innovation,18,MS Power BI,,6.383401235,6.627898805,5,,1,
Data discovery-focused products,Innovation,18,Phocas,,6.383401235,7.458332892,3,,1,
Data discovery-focused products,Innovation,18,Pyramid A.OS,,6.383401235,7.676184232,2,,1,
Data discovery-focused products,Innovation,18,Qlik Sense,,6.383401235,6.040113804,7,,1,
Data discovery-focused products,Innovation,18,QlikView,,6.383401235,4.735916832,11,,1,
Data discovery-focused products,Innovation,18,SAP Analytics Cloud,,6.383401235,8.105801784,1,,1,
Data discovery-focused products,Innovation,18,Sisense,,6.383401235,6.406774122,6,,1,
Data discovery-focused products,Innovation,18,Tableau,,6.383401235,6.93144059,4,,1,
Data discovery-focused products,Innovation,18,Yellowfin,,6.383401235,5.739605675,8,,1,
Data discovery-focused products,Cloud BI,19,Dimensional Insight,,5.639551606,3.521008403,9,,2,
Data discovery-focused products,Cloud BI,19,Dundas,,5.639551606,4.114186851,8,,2,
Data discovery-focused products,Cloud BI,19,MS Power BI,,5.639551606,9.418780356,2,,2,
Data discovery-focused products,Cloud BI,19,Phocas,,5.639551606,9.272058824,3,,2,
Data discovery-focused products,Cloud BI,19,Pyramid A.OS,,5.639551606,3.434077079,10,,2,
Data discovery-focused products,Cloud BI,19,Qlik Sense,,5.639551606,4.569068077,7,,2,
Data discovery-focused products,Cloud BI,19,QlikView,,5.639551606,1.92879257,11,,2,
Data discovery-focused products,Cloud BI,19,SAP Analytics Cloud,,5.639551606,10,1,,2,
Data discovery-focused products,Cloud BI,19,Sisense,,5.639551606,5.103967168,5,,2,
Data discovery-focused products,Cloud BI,19,Tableau,,5.639551606,5.812834225,4,,2,
Data discovery-focused products,Cloud BI,19,Yellowfin,,5.639551606,4.860294118,6,,2,
Data discovery-focused products,Mobile BI,20,Dimensional Insight,,6.366003407,3.002670227,11,,2,
Data discovery-focused products,Mobile BI,20,Dundas,,6.366003407,4.463441451,9,,2,
Data discovery-focused products,Mobile BI,20,MS Power BI,,6.366003407,9.411214953,3,,2,
Data discovery-focused products,Mobile BI,20,Phocas,,6.366003407,10,1,,2,
Data discovery-focused products,Mobile BI,20,Pyramid A.OS,,6.366003407,7.380921689,4,,2,
Data discovery-focused products,Mobile BI,20,Qlik Sense,,6.366003407,6.481465925,5,,2,
Data discovery-focused products,Mobile BI,20,QlikView,,6.366003407,4.541564191,8,,2,
Data discovery-focused products,Mobile BI,20,SAP Analytics Cloud,,6.366003407,9.747663551,2,,2,
Data discovery-focused products,Mobile BI,20,Sisense,,6.366003407,5.694631602,7,,2,
Data discovery-focused products,Mobile BI,20,Tableau,,6.366003407,6.199660153,6,,2,
Data discovery-focused products,Mobile BI,20,Yellowfin,,6.366003407,3.102803738,10,,2,
Data discovery-focused products,Operational BI,21,Dimensional Insight,,5.57943052,3.892857143,10,,2,
Data discovery-focused products,Operational BI,21,Dundas,,5.57943052,6.161764706,4,,2,
Data discovery-focused products,Operational BI,21,MS Power BI,,5.57943052,4.839449541,6,,2,
Data discovery-focused products,Operational BI,21,Phocas,,5.57943052,4.796875,7,,2,
Data discovery-focused products,Operational BI,21,Pyramid A.OS,,5.57943052,8.448275862,2,,2,
Data discovery-focused products,Operational BI,21,Qlik Sense,,5.57943052,4.185393258,9,,2,
Data discovery-focused products,Operational BI,21,QlikView,,5.57943052,3.639097744,11,,2,
Data discovery-focused products,Operational BI,21,SAP Analytics Cloud,,5.57943052,6.4,3,,2,
Data discovery-focused products,Operational BI,21,Sisense,,5.57943052,4.453488372,8,,2,
Data discovery-focused products,Operational BI,21,Tableau,,5.57943052,5.540909091,5,,2,
Data discovery-focused products,Operational BI,21,Yellowfin,,5.57943052,9.015625,1,,2,
Data discovery-focused products,Location intelligence,22,Dimensional Insight,,6.479636764,6.645590682,5,,2,
Data discovery-focused products,Location intelligence,22,Dundas,,6.479636764,3.784476852,11,,2,
Data discovery-focused products,Location intelligence,22,MS Power BI,,6.479636764,6.087804729,7,,2,
Data discovery-focused products,Location intelligence,22,Phocas,,6.479636764,3.985648918,10,,2,
Data discovery-focused products,Location intelligence,22,Pyramid A.OS,,6.479636764,10,1,,2,
Data discovery-focused products,Location intelligence,22,Qlik Sense,,6.479636764,7.328721793,4,,2,
Data discovery-focused products,Location intelligence,22,QlikView,,6.479636764,5.228478851,9,,2,
Data discovery-focused products,Location intelligence,22,SAP Analytics Cloud,,6.479636764,7.86156406,3,,2,
Data discovery-focused products,Location intelligence,22,Sisense,,6.479636764,5.23166815,8,,2,
Data discovery-focused products,Location intelligence,22,Tableau,,6.479636764,8.856451369,2,,2,
Data discovery-focused products,Location intelligence,22,Yellowfin,,6.479636764,6.265599002,6,,2,
Data discovery-focused products,Visual analysis,23,Dimensional Insight,,7.969738512,5.94606414,11,,2,
Data discovery-focused products,Visual analysis,23,Dundas,,7.969738512,6.483193277,10,,2,
Data discovery-focused products,Visual analysis,23,MS Power BI,,7.969738512,7.328309305,8,,2,
Data discovery-focused products,Visual analysis,23,Phocas,,7.969738512,7.658163265,7,,2,
Data discovery-focused products,Visual analysis,23,Pyramid A.OS,,7.969738512,10,1,,2,
Data discovery-focused products,Visual analysis,23,Qlik Sense,,7.969738512,8.062141711,5,,2,
Data discovery-focused products,Visual analysis,23,QlikView,,7.969738512,8.649378548,4,,2,
Data discovery-focused products,Visual analysis,23,SAP Analytics Cloud,,7.969738512,8.00058309,6,,2,
Data discovery-focused products,Visual analysis,23,Sisense,,7.969738512,9.051732321,3,,2,
Data discovery-focused products,Visual analysis,23,Tableau,,7.969738512,9.328756957,2,,2,
Data discovery-focused products,Visual analysis,23,Yellowfin,,7.969738512,7.15880102,9,,2,
Data discovery-focused products,Data preparation,24,Dimensional Insight,,7.454199815,8.875,4,,2,
Data discovery-focused products,Data preparation,24,Dundas,,7.454199815,6.922794118,6,,2,
Data discovery-focused products,Data preparation,24,MS Power BI,,7.454199815,6.903669725,7,,2,
Data discovery-focused products,Data preparation,24,Phocas,,7.454199815,9.7890625,1,,2,
Data discovery-focused products,Data preparation,24,Pyramid A.OS,,7.454199815,9.534482759,3,,2,
Data discovery-focused products,Data preparation,24,Qlik Sense,,7.454199815,6.587078652,9,,2,
Data discovery-focused products,Data preparation,24,QlikView,,7.454199815,5.736842105,10,,2,
Data discovery-focused products,Data preparation,24,SAP Analytics Cloud,,7.454199815,6.625,8,,2,
Data discovery-focused products,Data preparation,24,Sisense,,7.454199815,9.686046512,2,,2,
Data discovery-focused products,Data preparation,24,Tableau,,7.454199815,7.453409091,5,,2,
Data discovery-focused products,Data preparation,24,Yellowfin,,7.454199815,3.8828125,11,,2,
Data discovery-focused products,Embedded BI,25,Dimensional Insight,,4.904192643,2.708074534,9,,2,
Data discovery-focused products,Embedded BI,25,Dundas,,4.904192643,6.94629156,1,,2,
Data discovery-focused products,Embedded BI,25,MS Power BI,,4.904192643,2.406063024,10,,2,
Data discovery-focused products,Embedded BI,25,Phocas,,4.904192643,6.706521739,2,,2,
Data discovery-focused products,Embedded BI,25,Pyramid A.OS,,4.904192643,4.935532234,7,,2,
Data discovery-focused products,Embedded BI,25,Qlik Sense,,4.904192643,5.066927211,6,,2,
Data discovery-focused products,Embedded BI,25,QlikView,,4.904192643,3.427263812,8,,2,
Data discovery-focused products,Embedded BI,25,SAP Analytics Cloud,,4.904192643,n/a,n/a,,2,
Data discovery-focused products,Embedded BI,25,Sisense,,4.904192643,5.625884732,4,,2,
Data discovery-focused products,Embedded BI,25,Tableau,,4.904192643,5.328063241,5,,2,
Data discovery-focused products,Embedded BI,25,Yellowfin,,4.904192643,5.891304348,3,,2,
Data discovery-focused products,Competitiveness,26,Dimensional Insight,,4.167073656,6.426276733,1,,1,
Data discovery-focused products,Competitiveness,26,Dundas,,4.167073656,2.448239188,9,,1,
Data discovery-focused products,Competitiveness,26,MS Power BI,,4.167073656,5.258035034,3,,1,
Data discovery-focused products,Competitiveness,26,Phocas,,4.167073656,4.996451219,4,,1,
Data discovery-focused products,Competitiveness,26,Pyramid A.OS,,4.167073656,2.875006597,8,,1,
Data discovery-focused products,Competitiveness,26,Qlik Sense,,4.167073656,4.742593007,5,,1,
Data discovery-focused products,Competitiveness,26,QlikView,,4.167073656,4.524615862,7,,1,
Data discovery-focused products,Competitiveness,26,SAP Analytics Cloud,,4.167073656,5.78150449,2,,1,
Data discovery-focused products,Competitiveness,26,Sisense,,4.167073656,2.120257187,10,,1,
Data discovery-focused products,Competitiveness,26,Tableau,,4.167073656,4.599456007,6,,1,
Data discovery-focused products,Competitiveness,26,Yellowfin,,4.167073656,2.065374891,11,,1,
Data discovery-focused products,Considered for purchase,27,Dimensional Insight,,5.283347342,1.065691832,10,,2,
Data discovery-focused products,Considered for purchase,27,Dundas,,5.283347342,1.635021046,8,,2,
Data discovery-focused products,Considered for purchase,27,MS Power BI,,5.283347342,10,1,,2,
Data discovery-focused products,Considered for purchase,27,Phocas,,5.283347342,1.021897277,11,,2,
Data discovery-focused products,Considered for purchase,27,Pyramid A.OS,,5.283347342,1.262767329,9,,2,
Data discovery-focused products,Considered for purchase,27,Qlik Sense,,5.283347342,9.581225518,4,,2,
Data discovery-focused products,Considered for purchase,27,QlikView,,5.283347342,9.635848276,3,,2,
Data discovery-focused products,Considered for purchase,27,SAP Analytics Cloud,,5.283347342,9.271696552,5,,2,
Data discovery-focused products,Considered for purchase,27,Sisense,,5.283347342,3.167830466,6,,2,
Data discovery-focused products,Considered for purchase,27,Tableau,,5.283347342,9.817924138,2,,2,
Data discovery-focused products,Considered for purchase,27,Yellowfin,,5.283347342,1.656918323,7,,2,
Data discovery-focused products,Competitive win rate,28,Dimensional Insight,,3.422891199,10,1,,2,
Data discovery-focused products,Competitive win rate,28,Dundas,,3.422891199,2.990384615,5,,2,
Data discovery-focused products,Competitive win rate,28,MS Power BI,,3.422891199,2.096725057,7,,2,
Data discovery-focused products,Competitive win rate,28,Phocas,,3.422891199,7.646153846,2,,2,
Data discovery-focused products,Competitive win rate,28,Pyramid A.OS,,3.422891199,3.949832776,3,,2,
Data discovery-focused products,Competitive win rate,28,Qlik Sense,,3.422891199,1.516838001,8,,2,
Data discovery-focused products,Competitive win rate,28,QlikView,,3.422891199,1.117127585,11,,2,
Data discovery-focused products,Competitive win rate,28,SAP Analytics Cloud,,3.422891199,3.454709781,4,,2,
Data discovery-focused products,Competitive win rate,28,Sisense,,3.422891199,1.421875,9,,2,
Data discovery-focused products,Competitive win rate,28,Tableau,,3.422891199,1.120477253,10,,2,
Data discovery-focused products,Competitive win rate,28,Yellowfin,,3.422891199,2.33767927,6,,2,
Data discovery-focused products,Functionality,29,Dimensional Insight,,7.855120956,7.818498726,4,,1,
Data discovery-focused products,Functionality,29,Dundas,,7.855120956,8.013502902,3,,1,
Data discovery-focused products,Functionality,29,MS Power BI,,7.855120956,7.45681386,9,,1,
Data discovery-focused products,Functionality,29,Phocas,,7.855120956,9.15417037,2,,1,
Data discovery-focused products,Functionality,29,Pyramid A.OS,,7.855120956,9.339300327,1,,1,
Data discovery-focused products,Functionality,29,Qlik Sense,,7.855120956,7.654564322,8,,1,
Data discovery-focused products,Functionality,29,QlikView,,7.855120956,7.050511079,10,,1,
Data discovery-focused products,Functionality,29,SAP Analytics Cloud,,7.855120956,6.734186668,11,,1,
Data discovery-focused products,Functionality,29,Sisense,,7.855120956,7.665718637,7,,1,
Data discovery-focused products,Functionality,29,Tableau,,7.855120956,7.747927203,6,,1,
Data discovery-focused products,Functionality,29,Yellowfin,,7.855120956,7.771136419,5,,1,
Data discovery-focused products,Dashboards,30,Dimensional Insight,,8.994585991,7.797998219,11,,2,
Data discovery-focused products,Dashboards,30,Dundas,,8.994585991,9.274351804,5,,2,
Data discovery-focused products,Dashboards,30,MS Power BI,,8.994585991,8.813190181,8,,2,
Data discovery-focused products,Dashboards,30,Phocas,,8.994585991,9.302427478,4,,2,
Data discovery-focused products,Dashboards,30,Pyramid A.OS,,8.994585991,10,1,,2,
Data discovery-focused products,Dashboards,30,Qlik Sense,,8.994585991,9.050694112,6,,2,
Data discovery-focused products,Dashboards,30,QlikView,,8.994585991,8.516592191,9,,2,
Data discovery-focused products,Dashboards,30,SAP Analytics Cloud,,8.994585991,8.902278221,7,,2,
Data discovery-focused products,Dashboards,30,Sisense,,8.994585991,9.625164038,2,,2,
Data discovery-focused products,Dashboards,30,Tableau,,8.994585991,9.304002681,3,,2,
Data discovery-focused products,Dashboards,30,Yellowfin,,8.994585991,8.353746978,10,,2,
Data discovery-focused products,Ad hoc query,31,Dimensional Insight,,7.662199027,7.614184551,7,,2,
Data discovery-focused products,Ad hoc query,31,Dundas,,7.662199027,6.78760282,9,,2,
Data discovery-focused products,Ad hoc query,31,MS Power BI,,7.662199027,7.618754908,6,,2,
Data discovery-focused products,Ad hoc query,31,Phocas,,7.662199027,9.609604509,1,,2,
Data discovery-focused products,Ad hoc query,31,Pyramid A.OS,,7.662199027,8.75073443,2,,2,
Data discovery-focused products,Ad hoc query,31,Qlik Sense,,7.662199027,8.045366795,4,,2,
Data discovery-focused products,Ad hoc query,31,QlikView,,7.662199027,5.965826797,11,,2,
Data discovery-focused products,Ad hoc query,31,SAP Analytics Cloud,,7.662199027,7.14453584,8,,2,
Data discovery-focused products,Ad hoc query,31,Sisense,,7.662199027,6.668625147,10,,2,
Data discovery-focused products,Ad hoc query,31,Tableau,,7.662199027,8.083269683,3,,2,
Data discovery-focused products,Ad hoc query,31,Yellowfin,,7.662199027,7.995683811,5,,2,
Data discovery-focused products,Analyses,32,Dimensional Insight,,7.832978755,7.934367338,5,,2,
Data discovery-focused products,Analyses,32,Dundas,,7.832978755,8.797104304,3,,2,
Data discovery-focused products,Analyses,32,MS Power BI,,7.832978755,6.944206251,9,,2,
Data discovery-focused products,Analyses,32,Phocas,,7.832978755,9.215059588,2,,2,
Data discovery-focused products,Analyses,32,Pyramid A.OS,,7.832978755,10,1,,2,
Data discovery-focused products,Analyses,32,Qlik Sense,,7.832978755,8.050587549,4,,2,
Data discovery-focused products,Analyses,32,QlikView,,7.832978755,7.788365697,7,,2,
Data discovery-focused products,Analyses,32,SAP Analytics Cloud,,7.832978755,6.241800453,10,,2,
Data discovery-focused products,Analyses,32,Sisense,,7.832978755,7.827797555,6,,2,
Data discovery-focused products,Analyses,32,Tableau,,7.832978755,7.176045283,8,,2,
Data discovery-focused products,Analyses,32,Yellowfin,,7.832978755,6.187432286,11,,2,
Data discovery-focused products,Distribution of reports,33,Dimensional Insight,,6.911535825,7.927444795,4,,2,
Data discovery-focused products,Distribution of reports,33,Dundas,,6.911535825,7.194952681,5,,2,
Data discovery-focused products,Distribution of reports,33,MS Power BI,,6.911535825,6.451104101,7,,2,
Data discovery-focused products,Distribution of reports,33,Phocas,,6.911535825,8.489589905,3,,2,
Data discovery-focused products,Distribution of reports,33,Pyramid A.OS,,6.911535825,8.606466877,1,,2,
Data discovery-focused products,Distribution of reports,33,Qlik Sense,,6.911535825,5.471608833,10,,2,
Data discovery-focused products,Distribution of reports,33,QlikView,,6.911535825,5.931259629,9,,2,
Data discovery-focused products,Distribution of reports,33,SAP Analytics Cloud,,6.911535825,4.437105678,11,,2,
Data discovery-focused products,Distribution of reports,33,Sisense,,6.911535825,6.541287808,6,,2,
Data discovery-focused products,Distribution of reports,33,Tableau,,6.911535825,6.428391167,8,,2,
Data discovery-focused products,Distribution of reports,33,Yellowfin,,6.911535825,8.547682601,2,,2,
Data discovery-focused products,Planning and budgeting,34,Dimensional Insight,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Dundas,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,MS Power BI,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Phocas,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Pyramid A.OS,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Qlik Sense,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,QlikView,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,SAP Analytics Cloud,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Sisense,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Tableau,,n/a,n/a,n/a,,2,
Data discovery-focused products,Planning and budgeting,34,Yellowfin,,n/a,n/a,n/a,,2,
Integrated performance management products,Business value,1,Bissantz,,5.531684666,6.510717085,2,,1,
Integrated performance management products,Business value,1,Board,,5.531684666,5.937821542,4,,1,
Integrated performance management products,Business value,1,CALUMO,,5.531684666,4.637555842,7,,1,
Integrated performance management products,Business value,1,Cubeware,,5.531684666,5.197887956,6,,1,
Integrated performance management products,Business value,1,cubus,,5.531684666,6.9757853,1,,1,
Integrated performance management products,Business value,1,IBM Plan. Analytics,,5.531684666,4.252003661,9,,1,
Integrated performance management products,Business value,1,Infor BI,,5.531684666,4.310568634,8,,1,
Integrated performance management products,Business value,1,Jedox,,5.531684666,6.267361194,3,,1,
Integrated performance management products,Business value,1,SAP Analytics Cloud,,5.531684666,5.69546078,5,,1,
Integrated performance management products,Business benefits,2,Bissantz,,5.310051404,6.824625714,1,,2,
Integrated performance management products,Business benefits,2,Board,,5.310051404,6.135397815,3,,2,
Integrated performance management products,Business benefits,2,CALUMO,,5.310051404,4.665552682,7,,2,
Integrated performance management products,Business benefits,2,Cubeware,,5.310051404,5.246890395,5,,2,
Integrated performance management products,Business benefits,2,cubus,,5.310051404,6.187323574,2,,2,
Integrated performance management products,Business benefits,2,IBM Plan. Analytics,,5.310051404,4.416770605,8,,2,
Integrated performance management products,Business benefits,2,Infor BI,,5.310051404,3.691425456,9,,2,
Integrated performance management products,Business benefits,2,Jedox,,5.310051404,5.446666597,4,,2,
Integrated performance management products,Business benefits,2,SAP Analytics Cloud,,5.310051404,5.175809801,6,,2,
Integrated performance management products,Project success,3,Bissantz,,6.574741539,7.638610842,2,,2,
Integrated performance management products,Project success,3,Board,,6.574741539,5.957275346,6,,2,
Integrated performance management products,Project success,3,CALUMO,,6.574741539,5.378002779,9,,2,
Integrated performance management products,Project success,3,Cubeware,,6.574741539,6.0438186,5,,2,
Integrated performance management products,Project success,3,cubus,,6.574741539,9.782036308,1,,2,
Integrated performance management products,Project success,3,IBM Plan. Analytics,,6.574741539,5.4363822,8,,2,
Integrated performance management products,Project success,3,Infor BI,,6.574741539,6.131564088,4,,2,
Integrated performance management products,Project success,3,Jedox,,6.574741539,6.925728827,3,,2,
Integrated performance management products,Project success,3,SAP Analytics Cloud,,6.574741539,5.879254859,7,,2,
Integrated performance management products,Project length,4,Bissantz,,4.110470705,3.313203685,6,,2,
Integrated performance management products,Project length,4,Board,,4.110470705,5.306185115,3,,2,
Integrated performance management products,Project length,4,CALUMO,,4.110470705,3.072671443,7,,2,
Integrated performance management products,Project length,4,Cubeware,,4.110470705,3.35901935,5,,2,
Integrated performance management products,Project length,4,cubus,,4.110470705,3.728668466,4,,2,
Integrated performance management products,Project length,4,IBM Plan. Analytics,,4.110470705,1.388945752,9,,2,
Integrated performance management products,Project length,4,Infor BI,,4.110470705,2.526007258,8,,2,
Integrated performance management products,Project length,4,Jedox,,4.110470705,7.412709715,1,,2,
Integrated performance management products,Project length,4,SAP Analytics Cloud,,4.110470705,6.886825559,2,,2,
Integrated performance management products,Customer satisfaction,5,Bissantz,,6.072515134,7.999784786,2,,1,
Integrated performance management products,Customer satisfaction,5,Board,,6.072515134,6.365928179,4,,1,
Integrated performance management products,Customer satisfaction,5,CALUMO,,6.072515134,5.547149664,5,,1,
Integrated performance management products,Customer satisfaction,5,Cubeware,,6.072515134,4.792751089,8,,1,
Integrated performance management products,Customer satisfaction,5,cubus,,6.072515134,9.342134796,1,,1,
Integrated performance management products,Customer satisfaction,5,IBM Plan. Analytics,,6.072515134,5.003417207,7,,1,
Integrated performance management products,Customer satisfaction,5,Infor BI,,6.072515134,3.740794333,9,,1,
Integrated performance management products,Customer satisfaction,5,Jedox,,6.072515134,6.783524434,3,,1,
Integrated performance management products,Customer satisfaction,5,SAP Analytics Cloud,,6.072515134,5.077151718,6,,1,
Integrated performance management products,Price-to-value,6,Bissantz,,6.76381423,7.054896229,5,,2,
Integrated performance management products,Price-to-value,6,Board,,6.76381423,5.666207319,9,,2,
Integrated performance management products,Price-to-value,6,CALUMO,,6.76381423,7.338377152,3,,2,
Integrated performance management products,Price-to-value,6,Cubeware,,6.76381423,7.351354297,2,,2,
Integrated performance management products,Price-to-value,6,cubus,,6.76381423,8.203973947,1,,2,
Integrated performance management products,Price-to-value,6,IBM Plan. Analytics,,6.76381423,5.807073955,8,,2,
Integrated performance management products,Price-to-value,6,Infor BI,,6.76381423,5.925401929,7,,2,
Integrated performance management products,Price-to-value,6,Jedox,,6.76381423,7.202284398,4,,2,
Integrated performance management products,Price-to-value,6,SAP Analytics Cloud,,6.76381423,6.324758842,6,,2,
Integrated performance management products,Recommendation,7,Bissantz,,5.458196876,8.2,2,,2,
Integrated performance management products,Recommendation,7,Board,,5.458196876,6.417142857,3,,2,
Integrated performance management products,Recommendation,7,CALUMO,,5.458196876,5.608,5,,2,
Integrated performance management products,Recommendation,7,Cubeware,,5.458196876,3.4,8,,2,
Integrated performance management products,Recommendation,7,cubus,,5.458196876,8.723636364,1,,2,
Integrated performance management products,Recommendation,7,IBM Plan. Analytics,,5.458196876,4.552,6,,2,
Integrated performance management products,Recommendation,7,Infor BI,,5.458196876,1.654545455,9,,2,
Integrated performance management products,Recommendation,7,Jedox,,5.458196876,6.071304348,4,,2,
Integrated performance management products,Recommendation,7,SAP Analytics Cloud,,5.458196876,4.497142857,7,,2,
Integrated performance management products,Vendor support,8,Bissantz,,6.632571411,9.029892503,2,,2,
Integrated performance management products,Vendor support,8,Board,,6.632571411,6.934490298,4,,2,
Integrated performance management products,Vendor support,8,CALUMO,,6.632571411,7.384065158,3,,2,
Integrated performance management products,Vendor support,8,Cubeware,,6.632571411,5.422688177,7,,2,
Integrated performance management products,Vendor support,8,cubus,,6.632571411,10,1,,2,
Integrated performance management products,Vendor support,8,IBM Plan. Analytics,,6.632571411,3.946769123,9,,2,
Integrated performance management products,Vendor support,8,Infor BI,,6.632571411,4.632771568,8,,2,
Integrated performance management products,Vendor support,8,Jedox,,6.632571411,6.153218164,6,,2,
Integrated performance management products,Vendor support,8,SAP Analytics Cloud,,6.632571411,6.189247704,5,,2,
Integrated performance management products,Implementer support,9,Bissantz,,6.840748862,8.800573203,2,,2,
Integrated performance management products,Implementer support,9,Board,,6.840748862,7.257059396,3,,2,
Integrated performance management products,Implementer support,9,CALUMO,,6.840748862,4.928840233,8,,2,
Integrated performance management products,Implementer support,9,Cubeware,,6.840748862,6.209436133,7,,2,
Integrated performance management products,Implementer support,9,cubus,,6.840748862,10,1,,2,
Integrated performance management products,Implementer support,9,IBM Plan. Analytics,,6.840748862,6.884615385,5,,2,
